ICS_ID,ORG_Entity,Cleaned_Entity,entity_lower,Is_Academic,Lemma_Entity,Lemma_Cleaned,Matched_Category
1153d7e7-1245-41a9-b9e7-3c38253ce159,Sie,Sie,sie,False,sie,sie,Other / Unclear
11890b7d-599e-4c12-9496-c47fa3e4ad31,u Głównego PKN Orlen,u Głównego PKN Orlen,u głównego pkn orlen,False,u główny PkN Orlen,u główny PkN Orlen,Other / Unclear
11921cc2-e280-46d5-96d2-c35c8cb12ed2,Kon,Kon,kon,False,kon,kon,Other / Unclear
11921cc2-e280-46d5-96d2-c35c8cb12ed2,sorcjum ITE-PIB,sorcjum ITE-PIB,sorcjum ite-pib,False,sorcjum It -PIB,sorcjum It -PIB,Other / Unclear
119261fc-2b2f-4a53-9329-8548c86e603d,półki,półki,półki,False,półka,półka,Other / Unclear
119261fc-2b2f-4a53-9329-8548c86e603d,PREVAC,PREVAC,prevac,False,prevac,prevac,Other / Unclear
11af6545-6e32-401b-bf86-6a9c5b2f604c,Budżetu,Budżetu,budżetu,False,budżet,budżet,Other / Unclear
11af6545-6e32-401b-bf86-6a9c5b2f604c,Kujawsko-Pomor,Kujawsko-Pomor,kujawsko-pomor,False,kujawski - pomor,kujawski - pomor,Other / Unclear
124df4e2-cd70-4854-b40e-6315c8b82e62,Pachura,Pachura,pachura,False,pachura,pachura,Other / Unclear
12a0a6a6-eaa7-41b0-9ad3-757b2b83d270,Giełdzie Papierów Wartościowych,Giełdzie Papierów Wartościowych,giełdzie papierów wartościowych,False,giełdzie papier wartościowy,giełdzie papier wartościowy,Other / Unclear
130fb863-2d13-470c-bbfc-e6b9b7de8579,Polskie Tow. Astronomiczne,Polskie Tow. Astronomiczne,polskie tow. astronomiczne,False,polski tow . astronomiczne,polski tow . astronomiczne,Other / Unclear
130fb863-2d13-470c-bbfc-e6b9b7de8579,Centrum Popularyzacji Kosmosu „Planetarium -Toruń,Centrum Popularyzacji Kosmosu „Planetarium -Toruń,centrum popularyzacji kosmosu „planetarium -toruń,False,centrum popularyzacji kosmos „ planetarium - Toruń,centrum popularyzacji kosmos „ planetarium - Toruń,Other / Unclear
130fb863-2d13-470c-bbfc-e6b9b7de8579,I LO im. M. Kopernika,I LO im. M. Kopernika,i lo im. m. kopernika,False,i LO on . M . kopernik,i LO on . M . kopernik,Other / Unclear
13418065-d08f-43c7-bfee-19ae1b581eaa,jskie Ugrupowanie Współpracy terytorialnej TRITIA,jskie Ugrupowanie Współpracy terytorialnej TRITIA,jskie ugrupowanie współpracy terytorialnej tritia,False,jskie ugrupowanie współpracy terytorialna tritia,jskie ugrupowanie współpracy terytorialna tritia,Other / Unclear
13418065-d08f-43c7-bfee-19ae1b581eaa,Partner,Partner,partner,False,partner,partner,Other / Unclear
13f8bfdc-47cb-4bf7-a291-42f0e1a64ab0,Grup,Grup,grup,False,grup,grup,Other / Unclear
13f8bfdc-47cb-4bf7-a291-42f0e1a64ab0,Koksowni Przyjaź,Koksowni Przyjaź,koksowni przyjaź,False,koksowni przyjaź,koksowni przyjaź,Other / Unclear
13f8bfdc-47cb-4bf7-a291-42f0e1a64ab0,Elektrowni Be,Elektrowni Be,elektrowni be,False,elektrowni Be,elektrowni Be,Other / Unclear
13f8bfdc-47cb-4bf7-a291-42f0e1a64ab0,Koksowni „Przyjaźń”,Koksowni „Przyjaźń,koksowni „przyjaźń,False,koksowni „ przyjaźń,koksowni „ przyjaźń,Other / Unclear
