ICS_ID,ORG_Entity,Cleaned_Entity,entity_lower,Is_Academic,Lemma_Entity,Lemma_Cleaned,Matched_Category
33e7cac5-f6ae-47a4-aef9-ac706cd834c9,European Union,European Union,european union,False,european Union,european Union,International Organization / EU
340c70ef-4775-4070-b089-b04005c6047e,Sektorowa Rada do spraw,Sektorowa Rada do spraw,sektorowa rada do spraw,False,sektorowa rada do sprawa,sektorowa rada do sprawa,Government / Public Administration
340c70ef-4775-4070-b089-b04005c6047e,Sektorowej Rady ds,Sektorowej Rady ds,sektorowej rady ds,False,sektorowy rada do_spraw,sektorowy rada do_spraw,Government / Public Administration
350a98f5-cc13-4c5d-b38d-696244590cc1,Minister,Minister,minister,False,minister,minister,Government / Public Administration
355a1ec9-e722-45f2-a17c-031b61a83edf,Praw Obywatelskich,Praw Obywatelskich,praw obywatelskich,False,prawo obywatelski,prawo obywatelski,NGO / Association / Foundation
357375da-aa84-4cc9-b1ba-36b80e5eca47,t Programming Initiative for Healthy and Productive Seas and Oceans,t Programming Initiative for Healthy and Productive Seas and Oceans,t programming initiative for healthy and productive seas and oceans,False,tets programming initiative forówna healthy and productive seas and oceans,tets programming initiative forówna healthy and productive seas and oceans,Health / Hospitals / Medical
357cecd2-83f0-4af2-9482-4c4141897cf7,Parlamentu Europejskiego i Rady,Parlamentu Europejskiego i Rady,parlamentu europejskiego i rady,False,parlament europejski i rada,parlament europejski i rada,Government / Public Administration
357cecd2-83f0-4af2-9482-4c4141897cf7,Grupę roboczą Zielona Stocznia,Grupę roboczą Zielona Stocznia,grupę roboczą zielona stocznia,False,grupa roboczą zielony stocznia,grupa roboczą zielony stocznia,Company / Business
357cecd2-83f0-4af2-9482-4c4141897cf7,Zakład Recyklingu Statków Sp. z o.o,Zakład Recyklingu Statków Sp. z o.o,zakład recyklingu statków sp. z o.o,False,zakład recykling statek Sp . z ograniczona_odpowiedzialność,zakład recykling statek Sp . z o.o.,Company / Business
35a6dd77-bacb-4ebb-975b-a80207e5d680,Samorządu terytorialnego,Samorządu terytorialnego,samorządu terytorialnego,False,samorządu terytorialny,samorządu terytorialny,Government / Public Administration
35d125d1-295d-4dfc-af8c-78f0a7d8b7a9,tab Generalny Wojska Polskiego,tab Generalny Wojska Polskiego,tab generalny wojska polskiego,False,taba generalny wojsko polski,taba generalny wojsko polski,Military / Defense / Security
36feef70-7908-49a0-8bd9-3f6485fc1a04,Puremat Technologies sp. z o. o.,Puremat Technologies sp. z o. o.,puremat technologies sp. z o. o.,False,puremat technologies sa . z o . o .,puremat technologies s.a. z o . o .,Company / Business
36feef70-7908-49a0-8bd9-3f6485fc1a04,NanoTechIP sp. z. o. o.,NanoTechIP sp. z. o. o.,nanotechip sp. z. o. o.,False,nanoTechIP sa . z . o . o .,nanoTechIP s.a. z . o . o .,Company / Business
371640f6-3a9e-42d9-840b-f45910fbf6bd,Health Information and Quality Authority,Health Information and Quality Authority,health information and quality authority,False,health information and Quality authorit,health information and Quality authorit,Health / Hospitals / Medical
371eec7b-17d4-4ae7-b345-c709b5751b3c,Uni,Uni,uni,False,unia,unia,International Organization / EU
3736099f-b155-4e2a-8601-fbf8c2663433,Gazecie Wyborczej,Gazecie Wyborczej,gazecie wyborczej,False,gazeta wyborczy,gazeta wyborczy,Media / Publishing
3736099f-b155-4e2a-8601-fbf8c2663433,Nowej Konfederacji,Nowej Konfederacji,nowej konfederacji,False,Nowy konfederacja,Nowy konfederacja,NGO / Association / Foundation
3736099f-b155-4e2a-8601-fbf8c2663433,2 Programie Polskiego Radia,2 Programie Polskiego Radia,2 programie polskiego radia,False,2 program polski radio,2 program polski radio,Media / Publishing
385a7b46-56ce-4d28-ac95-3b02a42739c0,Komisji ds. Przeciwdziałania przestępczości ubezpieczeniowej,Komisji ds. Przeciwdziałania przestępczości ubezpieczeniowej,komisji ds. przeciwdziałania przestępczości ubezpieczeniowej,False,komisja do_spraw . przeciwdziałać przestępczość ubezpieczeniowy,komisja ds. przeciwdziałać przestępczość ubezpieczeniowy,Government / Public Administration
38611ff6-a144-45a0-a63a-ee088ce454ae,Grupa CZH S.A,Grupa CZH S.A,grupa czh s.a,False,grupa cz S . a,grupa cz S . a,Company / Business
387c8cd6-c387-4120-ad57-473e73a14fe2,Agencja UE,Agencja UE,agencja ue,False,agencja UE,agencja UE,Government / Public Administration
3955d193-6384-4d7c-a41e-1cea13ff3a27,Urzęd,Urzęd,urzęd,False,urzęd,urzęd,Government / Public Administration
3962fd08-fafc-438c-9a92-66ff72a3ab0b,Wydawnictwo „Jedność,Wydawnictwo „Jedność,wydawnictwo „jedność,False,wydawnictwo „ jedność,wydawnictwo „ jedność,Media / Publishing
398d0f6d-e720-4f1a-8f48-c046d06f5307,Rady Miasta Białego,Rady Miasta Białego,rady miasta białego,False,rada miasto biały,rada miasto biały,Government / Public Administration
398d0f6d-e720-4f1a-8f48-c046d06f5307,Kościele Ewangelicko-Augsburskim,Kościele Ewangelicko-Augsburskim,kościele ewangelicko-augsburskim,False,kościół ewangelicko - augsburski,kościół ewangelicko - augsburski,Religious Organization
3a323c6a-9c97-4c94-9bbd-81d32b1357f3,u Ubezpieczeń Społecznych,u Ubezpieczeń Społecznych,u ubezpieczeń społecznych,False,u ubezpieczenie społeczny,u ubezpieczenie społeczny,Military / Defense / Security
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,ionalna Rada Laponii,ionalna Rada Laponii,ionalna rada laponii,False,ionalna rada laponii,ionalna rada laponii,Government / Public Administration
3a6a0f45-cbd2-47d3-a6f8-2f597f0aa278,Szkoła Polska im. Bohaterów,Szkoła Polska im. Bohaterów,szkoła polska im. bohaterów,False,szkoła Polska on . Bohater,szkoła Polska on . Bohater,Education (non-university)
3a6a0f45-cbd2-47d3-a6f8-2f597f0aa278,Ambasadzie RP,Ambasadzie RP,ambasadzie rp,False,ambasadzie RP,ambasadzie RP,Government / Public Administration
3a6a0f45-cbd2-47d3-a6f8-2f597f0aa278,Szkoła Polska,Szkoła Polska,szkoła polska,False,szkoła Polska,szkoła Polska,Education (non-university)
3a6a0f45-cbd2-47d3-a6f8-2f597f0aa278,Konsulat Rzeczpospolitej,Konsulat Rzeczpospolitej,konsulat rzeczpospolitej,False,konsulat Rzeczpospolita,konsulat Rzeczpospolita,Government / Public Administration
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,Urzęd,Urzęd,urzęd,False,urzęd,urzęd,Government / Public Administration
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,Wojewódzki,Wojewódzki,wojewódzki,False,wojewódzki,wojewódzki,Government / Public Administration
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,Centrami Zarządzania Kryzysowego,Centrami Zarządzania Kryzysowego,centrami zarządzania kryzysowego,False,centr zarządzanie kryzysowy,centr zarządzanie kryzysowy,Government / Public Administration
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,rząd Patentowy RP,rząd Patentowy RP,rząd patentowy rp,False,rząd patentowy RP,rząd patentowy RP,Government / Public Administration
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,rybunał Sprawiedliwości Unii Europejskiej,rybunał Sprawiedliwości Unii Europejskiej,rybunał sprawiedliwości unii europejskiej,False,rybunał sprawiedliwość unia europejski,rybunał sprawiedliwość unia europejski,International Organization / EU
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,rajowa Izba Gospodarcza-Przemysł Rozlewniczy,rajowa Izba Gospodarcza-Przemysł Rozlewniczy,rajowa izba gospodarcza-przemysł rozlewniczy,False,rajowa izba gospodarcza - przemysł rozlewniczy,rajowa izba gospodarcza - przemysł rozlewniczy,Government / Public Administration
3b6f82c8-9a02-411b-9ec9-1b54e97fefb9,uro Inżynierskie IVW Polska Sp. z o.o.,uro Inżynierskie IVW Polska Sp. z o.o.,uro inżynierskie ivw polska sp. z o.o.,False,uro inżynierskie IVW Polska Sp . z ograniczona_odpowiedzialność .,uro inżynierskie IVW Polska Sp . z o.o.,Company / Business
3b6f82c8-9a02-411b-9ec9-1b54e97fefb9,Krajową Izbę Gospodarki Odpada,Krajową Izbę Gospodarki Odpada,krajową izbę gospodarki odpada,False,krajowy izba gospodarka odpada,krajowy izba gospodarka odpada,Government / Public Administration
3c72289b-772d-4a91-8d21-c1b7feb01ad7,Powiatow,Powiatow,powiatow,False,powiatow,powiatow,Government / Public Administration
3c72289b-772d-4a91-8d21-c1b7feb01ad7,Urzędy Pracy,Urzędy Pracy,urzędy pracy,False,urząd praca,urząd praca,Government / Public Administration
3cc6e533-44fb-4c06-939d-abcc1e12fd87,European HealthTech Innovation Center,European HealthTech Innovation Center,european healthtech innovation center,False,european healthtech innovation center,european healthtech innovation center,NGO / Association / Foundation
3cc6e533-44fb-4c06-939d-abcc1e12fd87,Polsko-Amerykańska Klinika Chorób Serca,Polsko-Amerykańska Klinika Chorób Serca,polsko-amerykańska klinika chorób serca,False,polski - amerykański klinika choroba serca,polski - amerykański klinika choroba serca,Health / Hospitals / Medical
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,Archiwum Państwowe,Archiwum Państwowe,archiwum państwowe,False,archiwum państwowy,archiwum państwowy,Government / Public Administration
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,e Forum Kultury,e Forum Kultury,e forum kultury,False,e forum kultura,e forum kultura,Cultural Institution / Arts
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,Muzeum Galicja,Muzeum Galicja,muzeum galicja,False,muzeum galicja,muzeum galicja,Cultural Institution / Arts
3d490fe7-1e9a-4200-8f48-3d59edcaa0bf,Zarząd,Zarząd,zarząd,False,zarząd,zarząd,Government / Public Administration
3d490fe7-1e9a-4200-8f48-3d59edcaa0bf,Towarzystwa Polsko-Niemieckiego,Towarzystwa Polsko-Niemieckiego,towarzystwa polsko-niemieckiego,False,towarzystwo polski - niemiecki,towarzystwo polski - niemiecki,NGO / Association / Foundation
3d8328ef-91cd-4ab2-97ab-67de3dd56773,Przedsiębiorstwem KWS Lochow Polska Sp. z o. o.,Przedsiębiorstwem KWS Lochow Polska Sp. z o. o.,przedsiębiorstwem kws lochow polska sp. z o. o.,False,przedsiębiorstwo KWS lochow Polska Sp . z o . o .,przedsiębiorstwo KWS lochow Polska Sp . z o . o .,Company / Business
3da55da9-dd74-483e-88e6-9f79fc215e05,Uniwersyteckiego Szpitala Klinicznego,Uniwersyteckiego Szpitala Klinicznego,uniwersyteckiego szpitala klinicznego,False,uniwersytecki szpital kliniczny,uniwersytecki szpital kliniczny,Health / Hospitals / Medical
3da55da9-dd74-483e-88e6-9f79fc215e05,"Kliniki Onkologii, Hematologii i Transplantologii Pediatrycznej","Kliniki Onkologii, Hematologii i Transplantologii Pediatrycznej","kliniki onkologii, hematologii i transplantologii pediatrycznej",False,"klinika onkologii , hematologia i transplantologia pediatryczna","klinika onkologii , hematologia i transplantologia pediatryczna",Health / Hospitals / Medical
3da55da9-dd74-483e-88e6-9f79fc215e05,Krakowskiego Szpitala Specjalistycznego im. Jana,Krakowskiego Szpitala Specjalistycznego im. Jana,krakowskiego szpitala specjalistycznego im. jana,False,krakowski szpital specjalistyczny on . Jan,krakowski szpital specjalistyczny on . Jan,Health / Hospitals / Medical
3dc1478f-c4dd-4d15-a29b-bf97a930f9e9,Katerę Onkologii,Katerę Onkologii,katerę onkologii,False,katera onkologii,katera onkologii,Health / Hospitals / Medical
3dccd9ea-4839-4ea1-a7db-88d649f0677b,Muzeum Sztuki Nowoczesnej,Muzeum Sztuki Nowoczesnej,muzeum sztuki nowoczesnej,False,muzeum sztuka nowoczesny,muzeum sztuka nowoczesny,Cultural Institution / Arts
3dccd9ea-4839-4ea1-a7db-88d649f0677b,Muzeum Plakatu,Muzeum Plakatu,muzeum plakatu,False,muzeum plakat,muzeum plakat,Cultural Institution / Arts
3eece28c-b033-4076-a4e6-3cacf1df9592,Radiu Zachód,Radiu Zachód,radiu zachód,False,radio zachód,radio zachód,Media / Publishing
3f336ae5-404a-4314-b824-30663f9d7b4d,e Stowarzyszenie Montessori,e Stowarzyszenie Montessori,e stowarzyszenie montessori,False,e stowarzyszenie montessori,e stowarzyszenie montessori,NGO / Association / Foundation
3faf2403-f6cf-48f6-9449-ce07803d9f53,Fundacja Linum na,Fundacja Linum na,fundacja linum na,False,fundacja Linum na,fundacja Linum na,NGO / Association / Foundation
4030fbbb-4e63-408f-9357-7118d1bf072b,i Muzycznej w Krakowie,i Muzycznej w Krakowie,i muzycznej w krakowie,False,i muzyczna w Kraków,i muzyczna w Kraków,Cultural Institution / Arts
4030fbbb-4e63-408f-9357-7118d1bf072b,i Muzycznej w,i Muzycznej w,i muzycznej w,False,i muzyczna w,i muzyczna w,Cultural Institution / Arts
4030fbbb-4e63-408f-9357-7118d1bf072b,i Muzycznej,i Muzycznej,i muzycznej,False,i muzyczna,i muzyczna,Cultural Institution / Arts
411322d3-4093-4ad9-92de-f5b435c4fba1,Ministra Zdrowia,Ministra Zdrowia,ministra zdrowia,False,minister zdrowie,minister zdrowie,Government / Public Administration
4149fe89-cf44-4bb6-8de3-8dcf4cc7c499,Organizacji Pozarządowych Działających na Rzecz Osób,Organizacji Pozarządowych Działających na Rzecz Osób,organizacji pozarządowych działających na rzecz osób,False,organizacja pozarządowy działający na rzecz osoba,organizacja pozarządowy działający na rzecz osoba,Government / Public Administration
416e027a-6f05-4cc3-a66e-f0d5907afc78,wiązek Miast Polskich,wiązek Miast Polskich,wiązek miast polskich,False,wiązek miast polski,wiązek miast polski,Government / Public Administration
419cc077-524a-4ce0-8fd1-17f5079b6a96,Komendy Powiatowej Policji,Komendy Powiatowej Policji,komendy powiatowej policji,False,komenda powiatowy policja,komenda powiatowy policja,Government / Public Administration
419cc077-524a-4ce0-8fd1-17f5079b6a96,Komend Policji,Komend Policji,komend policji,False,komend policja,komend policja,Military / Defense / Security
419cc077-524a-4ce0-8fd1-17f5079b6a96,CBŚP Zarząd,CBŚP Zarząd,cbśp zarząd,False,Cołpy_ed zarząd,Cołpy_ed zarząd,Government / Public Administration
42601d33-e841-48a0-9dc1-f94b407880c0,Emerline sp. z o,Emerline sp. z o,emerline sp. z o,False,emerline sa . z o,emerline s.a. z o,Company / Business
42c24087-f685-4558-8db4-f254d8dc5d8c,u Technologii Polimerów WTiICh UTP,u Technologii Polimerów WTiICh UTP,u technologii polimerów wtiich utp,False,u technologia polimer wtubch ut_cent,u technologia polimer wtubch ut_cent,Company / Business
42c24087-f685-4558-8db4-f254d8dc5d8c,Zakład Technologii Polimerów i Powłok Ochronnych WTiICh,Zakład Technologii Polimerów i Powłok Ochronnych WTiICh,zakład technologii polimerów i powłok ochronnych wtiich,False,zakład technologia polimer i powłok ochronny wtubch,zakład technologia polimer i powłok ochronny wtubch,Company / Business
42c50e52-62e2-40e4-9cfc-f377ee064362,Koordynatorką ds. Dostępności,Koordynatorką ds. Dostępności,koordynatorką ds. dostępności,False,koordynatorką do_spraw . dostępność,koordynatorką ds. dostępność,International Organization / EU
42ce37cb-b46b-4f59-9d89-a0d895aeefd3,radiokrakow.pl,radiokrakow.pl,radiokrakow.pl,False,radiokrakow.pl,radiokrakow.pl,Media / Publishing
42ce37cb-b46b-4f59-9d89-a0d895aeefd3,II Liceum Ogólnoszktałcącym,II Liceum Ogólnoszktałcącym,ii liceum ogólnoszktałcącym,False,II liceum ogólnoszktałcący,II liceum ogólnoszktałcący,Education (non-university)
4358a161-8b5a-443d-9fa7-02cfb7165f59,Województw,Województw,województw,False,województwo,województwo,Government / Public Administration
4373124c-029e-4f5b-a014-294fd11ed9f8,Szpitalu Marynarki Wojennej,Szpitalu Marynarki Wojennej,szpitalu marynarki wojennej,False,szpital marynarki wojenna,szpital marynarki wojenna,Health / Hospitals / Medical
440800da-229d-43c3-bb19-c05e9adaa99d,Polskie Kadry Sp. z o.o,Polskie Kadry Sp. z o.o,polskie kadry sp. z o.o,False,polski kadry Sp . z ograniczona_odpowiedzialność,polski kadry Sp . z o.o.,Company / Business
443290da-d1bd-4e88-8e09-266e0cf3f57a,luence,luence,luence,False,luenka,luenka,International Organization / EU
4443bdd1-801d-4764-b0c6-49e46e96760f,Industry,Industry,industry,False,industry,industry,Company / Business
453d19ab-4606-4812-8981-d65dde39845d,Intermag s. z o.o,Intermag s. z o.o,intermag s. z o.o,False,intermag strona . z ograniczona_odpowiedzialność,intermag strona . z o.o.,Company / Business
455ca5c8-1642-4f58-b19b-ec65c4233505,Stowarzyszenia Krajoznawców Ukrainy,Stowarzyszenia Krajoznawców Ukrainy,stowarzyszenia krajoznawców ukrainy,False,stowarzyszenie krajoznawców Ukraina,stowarzyszenie krajoznawców Ukraina,Government / Public Administration
4574a136-18c3-4d12-b2b4-976fe0b06127,Rady Zarządzania populacją wilka i niedźwiedzia,Rady Zarządzania populacją wilka i niedźwiedzia,rady zarządzania populacją wilka i niedźwiedzia,False,rada zarządzanie populacja wilka i niedźwiedzia,rada zarządzanie populacja wilka i niedźwiedzia,Government / Public Administration
45fe0112-61fd-46b5-a004-8bc7b7487637,unesco,unesco,unesco,False,unesco,unesco,International Organization / EU
45fe0112-61fd-46b5-a004-8bc7b7487637,unesco.pl,unesco.pl,unesco.pl,False,unesco.pl,unesco.pl,International Organization / EU
45fe0112-61fd-46b5-a004-8bc7b7487637,Uni,Uni,uni,False,unia,unia,International Organization / EU
45fe0112-61fd-46b5-a004-8bc7b7487637,uni,uni,uni,False,unia,unia,International Organization / EU
47aa8371-444a-4c86-9611-ea9f2368ed3e,Minister,Minister,minister,False,minister,minister,Government / Public Administration
47aa8371-444a-4c86-9611-ea9f2368ed3e,"stwo Rozwoju, Pracy i Technologii","stwo Rozwoju, Pracy i Technologii","stwo rozwoju, pracy i technologii",False,"stwo rozwój , praca i technologia","stwo rozwój , praca i technologia",Company / Business
4861ff7e-a79d-4cfa-a28d-7ed3071fdf0b,Państwa,Państwa,państwa,False,państwo,państwo,Government / Public Administration
48851797-ddde-4ed9-81ac-14170aef13b1,Sp. z o.o,Sp. z o.o,sp. z o.o,False,Sp . z ograniczona_odpowiedzialność,Sp . z o.o.,Company / Business
48ad2d1e-1e10-4ca6-97e2-c38c6b869deb,Narodowe Forum Muzyki,Narodowe Forum Muzyki,narodowe forum muzyki,False,narodowy forum muzyka,narodowy forum muzyka,Government / Public Administration
48c21d15-07f2-4ab1-a80d-80cfa86b0b6c,Europejskiej,Europejskiej,europejskiej,False,europejski,europejski,International Organization / EU
4948ab28-7c9e-45f8-990f-cc031ee98966,The Association of Computing Machinery,The Association of Computing Machinery,the association of computing machinery,False,The Association of computing machiner,The Association of computing machiner,NGO / Association / Foundation
4948ab28-7c9e-45f8-990f-cc031ee98966,Regionalnym Ośrodkiem Pomocy Społecznej Województwa Śląsk,Regionalnym Ośrodkiem Pomocy Społecznej Województwa Śląsk,regionalnym ośrodkiem pomocy społecznej województwa śląsk,False,regionalny ośrodek pomoc społeczny województwo Śląsk,regionalny ośrodek pomoc społeczny województwo Śląsk,Government / Public Administration
49842ab7-8094-4b4f-83e5-99733f5a1893,Wojewódzkim Szpitalem Specjalistycznym,Wojewódzkim Szpitalem Specjalistycznym,wojewódzkim szpitalem specjalistycznym,False,wojewódzki szpital specjalistyczny,wojewódzki szpital specjalistyczny,Government / Public Administration
499807e5-10a6-455a-a150-c58d2f16ccf3,Klin,Klin,klin,False,kiindominy,kiindominy,Cultural Institution / Arts
4a5a3630-4175-4131-8616-db61416cdc50,ch Muzyczny,ch Muzyczny,ch muzyczny,False,ch muzyczny,ch muzyczny,Cultural Institution / Arts
4a5a3630-4175-4131-8616-db61416cdc50,"sterstwa Kultury,",sterstwa Kultury,sterstwa kultury,False,sterstwo kultura,sterstwo kultura,Cultural Institution / Arts
4a5a3630-4175-4131-8616-db61416cdc50,Dziedzictwa Narodowego i Sportu,Dziedzictwa Narodowego i Sportu,dziedzictwa narodowego i sportu,False,dziedzictwo narodowy i sport,dziedzictwo narodowy i sport,Government / Public Administration
4a9b5572-196c-4385-b999-117891337b62,Zarząd,Zarząd,zarząd,False,zarząd,zarząd,Government / Public Administration
4ba2977e-a5d3-4f27-aa0b-d4b998cab661,Zarząd Główny,Zarząd Główny,zarząd główny,False,zarząd główny,zarząd główny,Government / Public Administration
4ba2977e-a5d3-4f27-aa0b-d4b998cab661,Towarzystwa Pomocy im. Brata Alberta,Towarzystwa Pomocy im. Brata Alberta,towarzystwa pomocy im. brata alberta,False,towarzystwo pomoc on . brat alberta,towarzystwo pomoc on . brat alberta,NGO / Association / Foundation
4ba6e31b-90f9-4e76-9570-0936c0f5b2aa,ządu RP,ządu RP,ządu rp,False,ząd RP,ząd RP,Government / Public Administration
4de439d4-c3a8-45e9-9c73-d179539a4f50,Regionalnym Związku Hodowców Owiec i Kóz,Regionalnym Związku Hodowców Owiec i Kóz,regionalnym związku hodowców owiec i kóz,False,regionalny związek hodowców owiec i kóz,regionalny związek hodowców owiec i kóz,Government / Public Administration
4ea239dc-1ab7-4d64-8955-f76ecbb2842a,GROWAG Sp. z o.o,GROWAG Sp. z o.o,growag sp. z o.o,False,grodani Sp . z ograniczona_odpowiedzialność,grodani Sp . z o.o.,Company / Business
4eb0e74a-70e5-4d45-83c6-395cdb2af049,uro Kultury m.,uro Kultury m.,uro kultury m.,False,uro kultura być .,uro kultura być .,Cultural Institution / Arts
4eb0e74a-70e5-4d45-83c6-395cdb2af049,Narodowego,Narodowego,narodowego,False,narodowy,narodowy,Government / Public Administration
4f96ab96-accb-4aea-9fe3-47c62e4305c5,Union Européenne,Union Européenne,union européenne,False,Union européenne,Union européenne,International Organization / EU
5045e138-76a4-4f49-80b1-6451e12e98fc,Tłoków Silnikowych Złotecki Sp. z o.o.,Tłoków Silnikowych Złotecki Sp. z o.o.,tłoków silnikowych złotecki sp. z o.o.,False,tłok silnikowy złotecki Sp . z ograniczona_odpowiedzialność .,tłok silnikowy złotecki Sp . z o.o.,Company / Business
50fc30fc-9962-4e68-809a-d6939025cf33,Polskiego Towarzystwa Ewaluacyjnego,Polskiego Towarzystwa Ewaluacyjnego,polskiego towarzystwa ewaluacyjnego,False,polski towarzystwo ewaluacyjny,polski towarzystwo ewaluacyjny,NGO / Association / Foundation
51800c66-b400-433c-a838-f17f51346484,European Association for the Study of the Liver,European Association for the Study of the Liver,european association for the study of the liver,False,european Association forówna the study of the liver,european Association forówna the study of the liver,NGO / Association / Foundation
51800c66-b400-433c-a838-f17f51346484,American Association for the Study of Liver Diseases,American Association for the Study of Liver Diseases,american association for the study of liver diseases,False,american Association forówna the study of liver diseases,american Association forówna the study of liver diseases,NGO / Association / Foundation
51dcbd06-6255-4837-9169-3c8e7910b823,Minister,Minister,minister,False,minister,minister,Government / Public Administration
51dcbd06-6255-4837-9169-3c8e7910b823,Muzeum Pałacu Króla Jana III,Muzeum Pałacu Króla Jana III,muzeum pałacu króla jana iii,False,muzeum pałac król Jan III,muzeum pałac król Jan III,Cultural Institution / Arts
5249de14-397d-4a83-a371-029426ff22e9,Narod,Narod,narod,False,narod,narod,Government / Public Administration
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa,Szkoła Podstawowa,szkoła podstawowa,False,szkoła podstawowa,szkoła podstawowa,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa nr 27,Szkoła Podstawowa nr 27,szkoła podstawowa nr 27,False,szkoła podstawowa numer 27,szkoła podstawowa numer 27,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa nr 117,Szkoła Podstawowa nr 117,szkoła podstawowa nr 117,False,szkoła podstawowa numer 117,szkoła podstawowa numer 117,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa nr 3,Szkoła Podstawowa nr 3,szkoła podstawowa nr 3,False,szkoła podstawowa numer 3,szkoła podstawowa numer 3,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Zespole Szkół,Zespole Szkół,zespole szkół,False,zespołe szkoła,zespołe szkoła,Education (non-university)
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Ambasada,Ambasada,ambasada,False,ambasada,ambasada,Government / Public Administration
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,ódzka Szkoła Filmowa,ódzka Szkoła Filmowa,ódzka szkoła filmowa,False,ódzka szkoła filmowa,ódzka szkoła filmowa,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Teatr 21,Teatr 21,teatr 21,False,teatr 21,teatr 21,Cultural Institution / Arts
54004c1f-d924-4a7e-a65e-08ff126db29f,łówny Inspektorat Sanitarny,łówny Inspektorat Sanitarny,łówny inspektorat sanitarny,False,łówny inspektorat sanitarny,łówny inspektorat sanitarny,Government / Public Administration
54004c1f-d924-4a7e-a65e-08ff126db29f,Ministerstwo właściw,Ministerstwo właściw,ministerstwo właściw,False,ministerstwo właściw,ministerstwo właściw,Government / Public Administration
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,Domów Dziennego Pobytu,Domów Dziennego Pobytu,domów dziennego pobytu,False,domów dzienny pobyt,domów dzienny pobyt,Cultural Institution / Arts
5512c4d9-e8a9-4478-9d16-779e29daaa1e,Antex II sp. z o.o,Antex II sp. z o.o,antex ii sp. z o.o,False,antex II sa . z ograniczona_odpowiedzialność,antex II s.a. z o.o.,Company / Business
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,Chór Filharmonii Śląskiej,Chór Filharmonii Śląskiej,chór filharmonii śląskiej,False,chór filharmonia Śląski,chór filharmonia Śląski,Cultural Institution / Arts
561f9d25-fba8-4606-9eb9-5f11bc4b2952,„Rzeczpospolita,Rzeczpospolita,rzeczpospolita,False,Rzeczpospolita,Rzeczpospolita,Government / Public Administration
56a724f0-ee39-4282-978a-68169871428b,Ministra Rolnictwa i Rozwoju Wsi,Ministra Rolnictwa i Rozwoju Wsi,ministra rolnictwa i rozwoju wsi,False,minister rolnictwo i rozwój wieś,minister rolnictwo i rozwój wieś,Government / Public Administration
56a724f0-ee39-4282-978a-68169871428b,Urzędowi Statystyczne,Urzędowi Statystyczne,urzędowi statystyczne,False,urzęd statystyczne,urzęd statystyczne,Government / Public Administration
56ce22ab-9efb-4bfb-8410-626a0208ed90,Fundacja CCHS „Zdejmij klątwę,Fundacja CCHS „Zdejmij klątwę,fundacja cchs „zdejmij klątwę,False,fundacja cehsta „ zdejmij klątwę,fundacja cehsta „ zdejmij klątwę,NGO / Association / Foundation
56ce22ab-9efb-4bfb-8410-626a0208ed90,Polskiej Fundacji CCHS „Zdejmij Klątwę,Polskiej Fundacji CCHS „Zdejmij Klątwę,polskiej fundacji cchs „zdejmij klątwę,False,polski fundacja cehsta „ zdejmij klątwę,polski fundacja cehsta „ zdejmij klątwę,NGO / Association / Foundation
56d6b7d5-8467-4234-a809-ea99ff13f319,Rzecznik Praw Obywatelskich,Rzecznik Praw Obywatelskich,rzecznik praw obywatelskich,False,rzecznik prawo obywatelski,rzecznik prawo obywatelski,Government / Public Administration
56f60f3c-206d-44e2-bc02-ff93ad6386d5,Goldberg Consulting,Goldberg Consulting,goldberg consulting,False,Goldberg consulting,Goldberg consulting,Company / Business
57ffacbf-7ce8-47e2-b3f0-ddde70af5174,"Amerykańskiego Towarzystwa Inżynierów Ogrzewnictwa, Chłodnictwa i Klimatyzacji","Amerykańskiego Towarzystwa Inżynierów Ogrzewnictwa, Chłodnictwa i Klimatyzacji","amerykańskiego towarzystwa inżynierów ogrzewnictwa, chłodnictwa i klimatyzacji",False,"amerykański towarzystwo inżynier ogrzewnictwo , chłodnictwo i klimatyzacji","amerykański towarzystwo inżynier ogrzewnictwo , chłodnictwo i klimatyzacji",NGO / Association / Foundation
